amihud val_MAE,amihud val_MAPE,amihud val_RMSE,amihud val_SMAPE,epoch,log_volume val_MAE,log_volume val_MAPE,log_volume val_RMSE,log_volume val_SMAPE,price_range val_MAE,price_range val_MAPE,price_range val_RMSE,price_range val_SMAPE,step,train_loss_epoch,train_loss_step,val_loss
,,,,0,,,,,,,,,49,,0.8135478496551514,
0.00018631477723829448,911.1475219726562,0.00058502156753093,1.9707825183868408,0,0.9840474128723145,32802072.0,1.8145806789398193,0.1703309267759323,0.12412086874246597,59441.98046875,0.17527133226394653,0.4179633855819702,51,,,0.7131892442703247
,,,,0,,,,,,,,,51,1.0120291709899902,,
,,,,1,,,,,,,,,99,,0.5967905521392822,
0.00018612628628034145,939.088134765625,0.0005778958438895643,1.9594939947128296,1,0.8822415471076965,26280324.0,1.5091572999954224,0.1671668440103531,0.12276040017604828,41736.40234375,0.17013388872146606,0.4237687885761261,103,,,0.6029496192932129
,,,,1,,,,,,,,,103,0.6942398548126221,,
,,,,2,,,,,,,,,149,,0.531966507434845,
0.00015693120076321065,669.564697265625,0.0005291728302836418,1.9220994710922241,2,0.8819767832756042,24027786.0,1.456961989402771,0.17264579236507416,0.12170370668172836,48429.3828125,0.16843432188034058,0.4094787836074829,155,,,0.5624567866325378
,,,,2,,,,,,,,,155,0.556097149848938,,
,,,,3,,,,,,,,,199,,0.46337825059890747,
0.00013272376963868737,440.75885009765625,0.0005202892352826893,1.905251145362854,3,0.7876532077789307,21711900.0,1.326770305633545,0.16414006054401398,0.1160382553935051,48841.00390625,0.1647450178861618,0.38984015583992004,207,,,0.5032109022140503
,,,,3,,,,,,,,,207,0.49883005023002625,,
,,,,4,,,,,,,,,249,,0.47368693351745605,
0.0001237259857589379,348.5188903808594,0.0005162527086213231,1.8912636041641235,4,0.8473342657089233,19088018.0,1.3273842334747314,0.17734993994235992,0.11242786794900894,44156.3515625,0.16322170197963715,0.3750951290130615,259,,,0.5285692811012268
,,,,4,,,,,,,,,259,0.4658944606781006,,
,,,,5,,,,,,,,,299,,0.41281381249427795,
0.0001135314378188923,264.8106994628906,0.0005087291356176138,1.875640869140625,5,0.700355052947998,14359852.0,1.1108572483062744,0.16126404702663422,0.11633115261793137,49600.69140625,0.16414177417755127,0.3840393126010895,311,,,0.48198801279067993
,,,,5,,,,,,,,,311,0.4329811632633209,,
,,,,6,,,,,,,,,349,,0.3962097465991974,
0.00010421056504128501,253.7503204345703,0.0004917171900160611,1.859969139099121,6,0.6535122990608215,9242032.0,1.0684080123901367,0.16224807500839233,0.11398258060216904,43713.05859375,0.1628691405057907,0.37672460079193115,363,,,0.465036541223526
,,,,6,,,,,,,,,363,0.40127938985824585,,
